Order-Line2,Invoiced Qty
O-02295-7,1
O-02296-1,1
O-02296-2,1
O-02296-3,1
O-02297-1,1
O-02297-10,1
O-02297-11,1
O-02297-2,1
O-02297-3,6
O-02297-4,10
O-02297-5,3
O-02297-6,7
O-02297-7,3
O-02297-8,3
O-02297-9,6
O-02299-1,1
O-02299-10003,-1
O-02299-2,1
O-02299-20003,-1
O-02299-3,1
O-02299-30003,-1
O-02300-1,2
O-02300-10,1
O-02300-2,1
O-02300-3,1
O-02300-4,1
O-02300-5,30
O-02300-6,1
O-02300-7,1
O-02300-8,1
O-02300-9,1
O-02301-1,1
O-02301-2,12
O-02301-3,1
O-02301-4,1
O-02302-1,1
O-02302-2,1
O-02302-3,1
O-02302-4,1
O-02302-5,20
O-02302-6,12
O-02303-1,1
O-02303-2,1
O-02303-3,1
O-02304-1,1
O-02304-2,20
O-02304-3,1
O-02305-1,5
O-02306-1,6
O-02306-10002,1
O-02306-2,5
O-02307-1,1
O-02307-10003,-1
O-02307-2,1
O-02307-20003,-1
O-02307-3,1
O-02307-30003,-1
O-02308-1,1
O-02308-2,1
O-02308-3,1
O-02308-4,1
O-02308-5,1
O-02308-6,1
O-02310-1,1
O-02310-10,30
O-02310-11,30
O-02310-12,30
O-02310-2,3
O-02310-3,2
O-02310-4,2
O-02310-5,2
O-02310-6,2
O-02310-7,10
O-02310-8,3
O-02310-9,6
O-02311-1,4
O-02311-10007,1
O-02311-2,6
O-02311-3,2
O-02311-4,120
O-02311-5,1
O-02311-6,100
O-02311-7,4
O-02312-1,1
O-02313-1,6
O-02314-1,3
O-02314-10004,1
O-02314-2,3
O-02314-3,3
O-02314-4,3
O-02314-40004,1
O-02314-50004,1
O-02315-1,5
O-02315-10002,1
O-02315-2,5
O-02316-1,1
O-02316-2,1
O-02316-3,1
O-02316-4,1
O-02316-5,1
O-02317-1,1
O-02317-10004,-1
O-02317-2,1
O-02317-20004,-1
O-02317-3,1
O-02317-30004,-1
O-02317-4,1
O-02318-1,1
O-02318-10002,-1
O-02318-2,1
O-02318-20002,-1
O-02319-1,1
O-02321-1,1
O-02321-10006,-1
O-02321-2,1
O-02321-20006,-1
O-02321-3,40
O-02321-30006,-1
O-02321-4,1
O-02321-40006,-1
O-02321-5,1
O-02321-6,1
O-02322-1,1
O-02322-10002,-1
O-02322-2,1
O-02322-20002,-1
O-02323-1,20
O-02323-10,6
O-02323-10011,1
O-02323-11,6
O-02323-2,5
O-02323-3,20
O-02323-30011,1
O-02323-4,1
O-02323-5,18
O-02323-6,1
O-02323-7,18
O-02323-8,6
O-02323-9,18
O-02324-1,1
O-02324-2,1
O-02324-3,1
O-02324-4,1
O-02324-5,1
O-02324-6,1
O-02324-7,1
O-02325-1,1
O-02325-2,1
O-02325-3,3
O-02326-1,4
O-02326-10003,1
O-02326-2,4
O-02326-3,2
O-02327-1,1
O-02327-2,1
O-02327-3,1
O-02328-1,1
O-02329-1,1
O-02329-2,1
O-02329-3,1
O-02329-30006,-1
O-02329-4,10
O-02329-40006,-1
O-02329-5,10
O-02329-50006,-1
O-02329-6,1
O-02330-1,1
O-02330-2,1
O-02332-1,1
O-02332-10006,1
O-02332-2,1
O-02332-3,30
O-02332-4,3
O-02332-5,5
O-02332-6,1
O-02333-1,1
O-02333-10003,1
O-02333-2,1
O-02333-20003,1
O-02333-3,1
O-02333-30003,1
O-02333-40003,1
O-02334-1,2
O-02335-1,1
O-02335-2,1
O-02335-3,1
O-02335-4,1
O-02335-5,1
O-02335-6,1
O-02335-7,1
O-02336-1,1
O-02337-1,4
O-02338-1,25
O-02338-10,10
O-02338-10055,1
O-02338-11,5
O-02338-12,20
O-02338-13,4
O-02338-14,5
O-02338-15,5
O-02338-16,4
O-02338-17,5
O-02338-18,5
O-02338-19,5
O-02338-2,20
O-02338-20,5
O-02338-21,1
O-02338-22,9
O-02338-23,2
O-02338-24,1
O-02338-25,1
O-02338-26,1
O-02338-27,2
O-02338-28,1
O-02338-29,1
O-02338-3,12
O-02338-30,2
O-02338-31,1
O-02338-32,1
O-02338-33,2
O-02338-34,3
O-02338-35,1
O-02338-36,1
O-02338-37,2
O-02338-38,2
O-02338-39,1
O-02338-4,20
O-02338-40,1
O-02338-41,1
O-02338-42,1
O-02338-43,1
O-02338-44,1
O-02338-45,2
O-02338-46,1
O-02338-47,1
O-02338-48,3
O-02338-49,1
O-02338-5,20
O-02338-50,1
O-02338-51,2
O-02338-52,3
O-02338-53,10
O-02338-54,10
O-02338-55,10
O-02338-6,2
O-02338-7,10
O-02338-8,10
O-02338-9,10
O-02339-1,1
O-02339-2,1
O-02339-3,1
O-02339-4,3
O-02340-1,1
O-02340-10,1
O-02340-10015,1
O-02340-11,1
O-02340-12,1
O-02340-13,1
O-02340-14,1
O-02340-15,1
O-02340-2,1
O-02340-3,3
O-02340-4,1
O-02340-5,2
O-02340-6,1
O-02340-7,1
O-02340-8,1
O-02340-9,1
O-02341-1,1
O-02341-10006,1
O-02341-2,1
O-02341-3,1
O-02341-4,1
O-02341-5,1
O-02341-6,1
O-02343-1,1
O-02343-10008,-1
O-02343-2,1
O-02343-20008,-1
O-02343-3,1
O-02343-30008,-1
O-02343-4,1
O-02343-40008,-1
O-02343-5,2
O-02343-6,6
O-02343-7,3
O-02343-8,1
O-02344-1,1
O-02344-10003,-1
O-02344-2,1
O-02344-20003,-1
O-02344-3,1
O-02344-30003,-1
O-02345-1,1
O-02345-10,1
O-02345-11,1
O-02345-2,1
O-02345-3,1
O-02345-4,1
O-02345-5,1
O-02345-6,1
O-02345-7,2
O-02345-8,1
O-02345-9,1
O-02346-1,1
O-02346-10004,1
O-02346-2,1
O-02346-3,1
O-02346-4,2
O-02347-1,1
O-02347-2,1
O-02347-3,3
O-02347-4,1
O-02347-5,2
O-02347-6,1
O-02347-7,1
O-02347-8,1
O-02348-1,1
O-02348-10007,1
O-02348-2,2
O-02348-3,1
O-02348-4,1
O-02348-5,1
O-02348-6,1
O-02348-7,1
O-02349-1,1
O-02349-2,1
O-02349-3,1
O-02349-4,3
O-02349-5,3
O-02349-6,3
O-02349-7,3
O-02349-8,3
O-02350-1,1
O-02350-2,1
O-02350-3,1
O-02351-1,1
O-02351-10006,-1
O-02351-2,1
O-02351-20006,-1
O-02351-3,1
O-02351-30006,-1
O-02351-4,1
O-02351-5,1
O-02351-6,1
O-02352-1,1
O-02352-10,3
O-02352-11,1
O-02352-2,1
O-02352-3,1
O-02352-30011,-1
O-02352-4,1
O-02352-40011,-1
O-02352-5,3
O-02352-50011,-1
O-02352-6,3
O-02352-60011,-1
O-02352-7,9
O-02352-8,3
O-02352-9,3
O-02354-1,1
O-02354-2,1
O-02354-3,1
O-02354-30008,-1
O-02354-4,1
O-02354-40008,-1
O-02354-5,1
O-02354-50008,-1
O-02354-6,1
O-02354-7,3
O-02354-8,1
O-02355-1,1
O-02355-10002,1
O-02355-2,6
O-02356-1,1
O-02356-10,1
O-02356-10024,1
O-02356-11,1
O-02356-12,1
O-02356-13,1
O-02356-14,1
O-02356-15,1
O-02356-16,1
O-02356-17,1
O-02356-18,1
O-02356-19,1
O-02356-2,2
O-02356-20,1
O-02356-20024,1
O-02356-21,1
O-02356-22,1
O-02356-23,1
O-02356-24,1
O-02356-3,2
O-02356-30024,1
O-02356-4,1
O-02356-5,1
O-02356-6,1
O-02356-7,1
O-02356-8,1
O-02356-9,1
O-02357-1,3
O-02357-2,2
O-02357-3,2
O-02357-4,2
O-02358-1,1
O-02358-10,3
O-02358-2,1
O-02358-3,1
O-02358-4,1
O-02358-5,1
O-02358-6,10
O-02358-7,2
O-02358-8,1
O-02358-9,1
O-02359-10000,19
O-02359-20000,17
O-02359-30000,2
O-02359-40000,1
O-02359-50000,1
O-02359-60000,1
O-02360-1,1
O-02360-2,20
O-02360-3,20
O-02360-4,20
O-02360-5,20
O-02361-1,1
O-02361-2,1
O-02361-3,1
O-02361-4,1
O-02361-5,1
O-02361-6,3
O-02362-1,1
O-02362-2,1
O-02362-3,24
O-02362-4,12
O-02362-5,1
O-02362-6,2
O-02363-1,1
O-02363-10,1
O-02363-2,1
O-02363-3,2
O-02363-4,12
O-02363-5,10
O-02363-6,10
O-02363-7,10
O-02363-8,10
O-02363-9,1
O-02365-1,1
O-02365-2,1
O-02365-3,1
O-02366-1,1
O-02366-10002,1
O-02366-2,1
O-02366-20002,2
O-02367-10000,5
O-02368-1,3
O-02368-10001,1
O-02369-1,1
O-02369-2,2
O-02370-1,2
O-02370-10,10
O-02370-11,2
O-02370-12,2
O-02370-2,20
O-02370-3,10
O-02370-4,10
O-02370-5,26
O-02370-6,10
O-02370-7,1
O-02370-8,2
O-02370-9,4
O-02371-1,2
O-02371-10001,1
O-02372-1,5
O-02372-2,5
O-02373-1,1
O-02373-2,1
O-02373-3,2
O-02373-4,2
O-02373-5,1
O-02373-6,1
O-02373-7,1
O-02373-8,1
O-02374-1,1
O-02374-2,1
O-02376-1,20
O-02376-2,2
O-02376-3,2
O-02376-4,3
O-02376-5,1
O-02377-1,6
O-02377-10008,1
O-02377-2,150
O-02377-3,1
O-02377-4,2
O-02377-5,2
O-02377-6,5
O-02377-7,10
O-02377-8,1
O-02378-1,2
O-02378-10,4
O-02378-10040,1
O-02378-11,4
O-02378-12,4
O-02378-13,5
O-02378-14,25
O-02378-15,1
O-02378-16,5
O-02378-17,1
O-02378-18,1
O-02378-19,1
O-02378-2,1
O-02378-20,10
O-02378-21,20
O-02378-22,5
O-02378-23,10
O-02378-24,5
O-02378-25,20
O-02378-26,1
O-02378-27,1
O-02378-28,2
O-02378-29,1
O-02378-3,10
O-02378-30,1
O-02378-31,20
O-02378-32,1
O-02378-33,20
O-02378-34,20
O-02378-35,2
O-02378-36,10
O-02378-37,1
O-02378-38,1
O-02378-39,7
O-02378-4,10
O-02378-40,7
O-02378-5,5
O-02378-6,2
O-02378-7,6
O-02378-8,20
O-02378-9,1
O-02379-1,1
O-02379-2,1
O-02380-1,1
O-02380-10002,1
O-02380-2,1
O-02381-1,1
O-02381-2,1
O-02381-3,1
O-02382-1,1
O-02382-10002,1
O-02382-2,1
O-02383-1,1
O-02383-10004,1
O-02383-2,1
O-02383-3,1
O-02383-4,1
O-02384-1,1
O-02384-10006,-1
O-02384-2,10
O-02384-20006,-1
O-02384-3,10
O-02384-30006,-1
O-02384-4,1
O-02384-40006,-1
O-02384-5,1
O-02384-6,1
O-02385-10004,1
O-02385-3,1
O-02385-4,1
O-02387-1,1
O-02387-10009,1
O-02387-2,1
O-02387-3,1
O-02387-4,1
O-02387-5,2
O-02387-6,1
O-02387-7,1
O-02387-8,1
O-02387-9,1
O-02388-1,13
O-02388-10002,1
O-02388-2,12
O-02389-1,1
O-02389-10,1
O-02389-10050,-1
O-02389-11,1
O-02389-12,40
O-02389-13,4
O-02389-14,20
O-02389-15,4
O-02389-16,10
O-02389-17,10
O-02389-18,1
O-02389-19,10
O-02389-2,1
O-02389-20,6
O-02389-20050,-1
O-02389-21,4
O-02389-22,20
O-02389-23,1
O-02389-24,1
O-02389-25,1
O-02389-26,1
O-02389-27,1
O-02389-28,1
O-02389-29,1
O-02389-3,2
O-02389-30,1
O-02389-30050,-1
O-02389-31,1
O-02389-32,1
O-02389-33,1
O-02389-34,10
O-02389-35,1
O-02389-36,1
O-02389-37,5
O-02389-38,10
O-02389-39,6
O-02389-4,1
O-02389-40,6
O-02389-41,6
O-02389-42,6
O-02389-43,20
O-02389-44,1
O-02389-45,2
O-02389-46,2
O-02389-47,1
O-02389-48,1
O-02389-49,1
O-02389-5,1
O-02389-50,20
O-02389-6,2
O-02389-7,1
O-02389-8,1
O-02389-9,4
O-02390-1,2
O-02390-10001,1
O-02391-1,1
O-02391-10004,1
O-02391-2,1
O-02391-3,1
O-02391-30004,-1
O-02391-4,1
O-02391-40004,-1
O-02391-50004,-1
O-02393-1,1
O-02393-10004,-1
O-02393-2,1
O-02393-20004,-1
O-02393-3,1
O-02393-30004,-1
O-02393-4,1
O-02394-1,1
O-02394-2,10
O-02394-3,1
O-02394-4,1
O-02394-5,1
O-02394-6,10
O-02394-7,10
O-02394-8,1
O-02395-1,1
O-02395-2,1
O-02395-3,20
O-02395-30007,-1
O-02395-4,10
O-02395-40007,-1
O-02395-5,1
O-02395-50007,-1
O-02395-6,1
O-02395-60007,-1
O-02395-7,1
O-02396-1,1
O-02396-2,1
O-02396-3,1
O-02396-4,20
O-02396-5,1
O-02396-6,12
O-02396-7,1
O-02396-8,1
O-02398-1,1
O-02398-10008,1
O-02398-2,1
O-02398-3,1
O-02398-4,20
O-02398-5,1
O-02398-6,12
O-02398-7,1
O-02398-8,1
O-02399-1,2
O-02399-2,2
O-02400-1,1
O-02400-2,1
O-02400-20003,-1
O-02400-3,1
O-02400-30003,-1
O-02401-1,1
O-02401-2,1
O-02401-3,1
O-02401-4,1
O-02401-5,1
O-02402-1,2
O-02402-10,10
O-02402-11,2
O-02402-12,30
O-02402-13,20
O-02402-14,2
O-02402-15,2
O-02402-16,1
O-02402-2,3
O-02402-3,1
O-02402-4,1
O-02402-5,1
O-02402-6,1
O-02402-7,4
O-02402-8,10
O-02402-9,30
O-02403-1,1
O-02403-10005,1
O-02403-4,1
O-02403-5,1
O-02404-1,4
O-02404-10,2
O-02404-11,2
O-02404-12,1
O-02404-13,1
O-02404-2,4
O-02404-3,1
O-02404-4,2
O-02404-5,2
O-02404-6,6
O-02404-7,4
O-02404-8,1
O-02404-9,2
O-02405-1,1
O-02405-10008,1
O-02405-2,1
O-02405-3,2
O-02405-4,1
O-02405-5,1
O-02405-6,1
O-02405-7,1
O-02405-8,1
O-02406-1,1
O-02406-10007,1
O-02406-2,1
O-02406-3,1
O-02406-4,1
O-02406-5,1
O-02406-6,1
O-02406-7,1
O-02407-1,1
O-02407-10008,-1
O-02407-2,1
O-02407-20008,-1
O-02407-3,1
O-02407-30008,-1
O-02407-4,1
O-02407-40008,-1
O-02407-5,12
O-02407-6,20
O-02407-7,6
O-02407-8,1
O-02409-1,1
O-02409-10005,1
O-02409-2,1
O-02409-3,1
O-02409-4,1
O-02409-5,1
O-02410-1,10
O-02411-1,1
O-02411-2,1
O-02411-3,1
O-02412-1,1
O-02412-2,1
O-02412-3,1
O-02412-4,1
O-02413-1,1
O-02413-10005,1
O-02413-2,1
O-02413-20005,1
O-02413-3,1
O-02413-30005,1
O-02413-4,1
O-02413-40005,1
O-02413-50005,1
O-02413-60005,1
O-02414-1,2
O-02414-2,10
O-02414-3,2
O-02414-4,28
O-02414-5,2
O-02414-6,4
O-02415-1,4
O-02415-2,20
O-02415-3,4
O-02415-4,56
O-02415-5,4
O-02415-6,8
O-02416-1,1
O-02416-2,1
O-02416-3,1
O-02418-1,50
O-02418-10001,1
O-02420-1,2
O-02420-10002,1
O-02420-2,2
O-02421-10025,1
O-02421-11,6
O-02421-17,3
O-02421-18,2
O-02421-19,1
O-02421-20,1
O-02421-21,60
O-02421-22,7
O-02421-24,2
O-02421-25,25
O-02421-30025,1
O-02422-1,1
O-02422-10002,1
O-02422-2,1
O-02423-1,1
O-02423-2,1
O-02423-3,5
O-02423-4,30
O-02423-5,10
O-02423-6,3
O-02423-7,10
O-02424-1,1
O-02424-10001,1
O-02425-1,1
O-02425-2,1
O-02426-10000,5
O-02426-20000,2
O-02426-30000,1
O-02426-40000,1
O-02427-1,1
O-02427-2,1
O-02427-3,1
O-02427-4,1
O-02427-5,1
O-02428-1,2
O-02428-2,2
O-02428-3,1
O-02428-4,1
O-02428-5,3
O-02428-6,1
O-02428-7,3
O-02429-1,2
O-02429-10006,1
O-02429-2,2
O-02429-3,3
O-02429-4,3
O-02429-5,3
O-02429-6,1
O-02431-1,2
O-02431-10,20
O-02431-11,10
O-02431-12,2
O-02431-13,1
O-02431-14,80
O-02431-15,30
O-02431-16,10
O-02431-17,5
O-02431-18,2
O-02431-19,10
O-02431-2,12
O-02431-3,2
O-02431-4,2
O-02431-5,20
O-02431-6,5
O-02431-7,2
O-02431-8,2
O-02431-9,40
O-02432-1,2
O-02432-10002,1
O-02432-2,1
O-02433-1,2
O-02433-10001,1
O-02434-1,1
O-02435-1,4
O-02435-10008,1
O-02435-2,4
O-02435-3,4
O-02435-4,60
O-02435-5,1
O-02435-6,3
O-02435-7,100
O-02435-8,3
O-02436-1,3
O-02436-2,3
O-02436-3,9
O-02436-4,70
O-02436-5,15
O-02437-1,2
O-02437-2,4
O-02437-3,5
O-02438-1,3
O-02439-1,2
O-02440-1,3
O-02440-10002,1
O-02440-2,2
O-02442-1,1
O-02443-1,1
O-02443-10,1
O-02443-10016,1
O-02443-11,1
O-02443-12,1
O-02443-13,1
O-02443-14,1
O-02443-15,1
O-02443-16,1
O-02443-2,1
O-02443-3,1
O-02443-4,1
O-02443-5,1
O-02443-6,1
O-02443-7,1
O-02443-8,1
O-02443-9,1
O-02444-1,1
O-02445-1,1
O-02447-1,1
O-02447-10004,1
O-02447-2,1
O-02447-3,1
O-02447-4,1
O-02448-1,1
O-02448-10,6
O-02448-2,2
O-02448-3,20
O-02448-4,2
O-02448-5,2
O-02448-6,2
O-02448-7,1
O-02448-8,1
O-02448-9,1
O-02449-1,1
O-02449-2,1
O-02449-3,1
O-02449-4,1
O-02449-5,6
O-02449-6,1
O-02449-7,2
O-02450-1,4
O-02450-2,4
O-02450-3,40
O-02450-4,4
O-02450-5,8
O-02451-1,1
O-02453-1,1
O-02453-2,1
O-02453-3,1
O-02454-1,6
O-02454-10001,1
O-02455-1,5
O-02455-10001,1
O-02456-1,1
O-02456-10001,1
O-02457-1,1
O-02457-2,1
O-02457-3,1
O-02458-1,1
O-02458-2,10
O-02459-1,10
O-02460-1,1
O-02460-2,1
O-02460-3,1
O-02460-4,1
O-02460-5,1
O-02460-6,1
O-02461-1,6
O-02461-10001,1
O-02462-1,1
O-02462-10002,1
O-02462-2,1
O-02464-1,1
O-02464-10001,1
O-02465-1,10
O-02465-10001,1
O-02466-1,1
O-02467-1,1
O-02467-10005,1
O-02467-2,1
O-02467-3,6
O-02467-4,1
O-02467-5,1
O-02468-1,1
O-02468-2,20
O-02468-3,30
O-02468-4,20
O-02468-5,10
O-02470-1,1
O-02471-1,4
O-02472-1,1
O-02472-10,1
O-02472-11,1
O-02472-2,1
O-02472-3,1
O-02472-4,1
O-02472-5,2
O-02472-6,1
O-02472-7,1
O-02472-8,1
O-02472-9,1
O-02475-1,2
O-02475-2,1
O-02475-3,2
O-02476-1,1
O-02476-10002,1
O-02476-2,1
O-02477-1,1
O-02477-10008,1
O-02477-2,1
O-02477-3,2
O-02477-4,2
O-02477-5,1
O-02477-7,1
O-02477-8,1
O-02478-1,1
O-02478-10,10
O-02478-2,2
O-02478-3,10
O-02478-4,30
O-02478-5,5
O-02478-6,1
O-02478-7,10
O-02478-8,10
O-02478-9,10
O-02479-1,2
O-02479-2,4
O-02480-1,1
O-02480-10,1
O-02480-11,20
O-02480-12,20
O-02480-13,2
O-02480-14,20
O-02480-15,8
O-02480-16,10
O-02480-17,1
O-02480-18,1
O-02480-19,1
O-02480-2,4
O-02480-20,1
O-02480-21,1
O-02480-3,9
O-02480-4,20
O-02480-5,8
O-02480-6,12
O-02480-7,10
O-02480-8,2
O-02480-9,9
O-02481-1,2
O-02482-1,10
O-02482-2,6
O-02483-1,1
O-02483-10001,1
O-02484-1,2
O-02484-2,4
O-02486-1,2
O-02486-10001,1
O-02487-1,2
O-02487-10003,1
O-02487-2,1
O-02487-30003,1
O-02488-1,1
O-02488-2,1
O-02488-3,1
O-02488-4,1
O-02489-1,1
O-02489-10007,1
O-02489-2,1
O-02489-3,1
O-02489-4,4
O-02489-5,1
O-02489-6,1
O-02489-7,1
O-02490-1,1
O-02490-2,1
O-02490-3,6
O-02490-4,1
O-02490-5,2
O-02491-1,1
O-02492-1,1
O-02492-2,1
O-02492-3,1
O-02492-4,1
O-02492-5,2
O-02493-1,1
O-02493-10001,1
O-02494-1,1
O-02494-10001,1
O-02495-1,2
O-02495-10,4
O-02495-10019,-1
O-02495-11,2
O-02495-12,6
O-02495-13,6
O-02495-14,6
O-02495-15,3
O-02495-16,1
O-02495-17,20
O-02495-18,6
O-02495-19,1
O-02495-2,2
O-02495-20019,-1
O-02495-3,20
O-02495-4,6
O-02495-5,1
O-02495-6,6
O-02495-7,6
O-02495-8,2
O-02495-9,2
O-02497-1,1
O-02497-10001,1
O-02498-1,2
O-02498-10001,1
O-02499-10000,4
O-02499-20000,1
O-02500-1,3
O-02500-2,1
O-02501-1,1
O-02501-2,1
O-02502-1,10
O-02502-10001,1
O-02503-1,1
O-02503-10001,1
O-02504-10004,1
O-02504-2,1
O-02504-20004,1
O-02504-3,1
O-02504-4,1
O-02505-1,1
O-02505-2,5
O-02505-3,1
O-02505-4,10
O-02506-1,1
O-02508-1,2
O-02508-10,6
O-02508-11,6
O-02508-12,6
O-02508-13,10
O-02508-14,2
O-02508-2,1
O-02508-3,1
O-02508-4,1
O-02508-5,2
O-02508-7,1
O-02508-8,6
O-02508-9,12
O-02509-1,1
O-02510-1,10
O-02510-10,2
O-02510-10010,6
O-02510-2,10
O-02510-3,2
O-02510-4,1
O-02510-5,1
O-02510-6,1
O-02510-7,2
O-02510-8,2
O-02510-9,3
O-02511-1,6
O-02511-2,6
O-02512-1,1
O-02512-10006,1
O-02512-2,1
O-02512-20006,1
O-02512-3,24
O-02512-4,25
O-02512-5,24
O-02512-6,4
O-02513-1,1
O-02513-10005,1
O-02513-2,10
O-02513-3,3
O-02513-4,1
O-02513-5,1
O-02514-1,20
O-02514-10002,1
O-02514-2,1
O-02515-1,1
O-02515-2,1
O-02516-1,2
O-02516-10001,1
O-02517-1,3
O-02517-2,4
O-02517-3,4
O-02517-4,4
O-02517-5,16
O-02517-6,25
O-02517-7,20
O-02517-8,30
O-02519-1,1
O-02519-10002,1
O-02519-2,1
O-02520-1,1
O-02520-10002,-1
O-02520-2,12
O-02520-20002,-1
O-02521-1,3
O-02521-2,6
O-02521-3,10
O-02521-4,3
O-02521-5,20
O-02521-6,62
O-02521-7,3
O-02521-8,6
O-02522-1,1
O-02522-10001,1
O-02523-1,1
O-02524-1,4
O-02524-10001,1
O-02525-1,1
O-02525-10,1
O-02525-11,1
O-02525-12,1
O-02525-13,1
O-02525-14,1
O-02525-15,1
O-02525-16,1
O-02525-2,1
O-02525-3,1
O-02525-4,1
O-02525-5,1
O-02525-6,1
O-02525-7,1
O-02525-8,1
O-02525-9,1
O-02526-1,1
O-02526-10001,1
O-02527-1,1
O-02527-10005,1
O-02527-5,1
O-02528-1,2
O-02528-10005,1
O-02528-2,2
O-02528-3,1
O-02528-4,1
O-02528-5,1
O-02530-1,1
O-02530-10,1
O-02530-10043,1
O-02530-11,1
O-02530-110043,1
O-02530-12,2
O-02530-130043,1
O-02530-14,1
O-02530-15,1
O-02530-150043,1
O-02530-16,10
O-02530-17,10
O-02530-170043,3
O-02530-18,10
O-02530-190043,1
O-02530-20,1
O-02530-200043,1
O-02530-21,1
O-02530-210043,1
O-02530-22,1
O-02530-220043,1
O-02530-23,1
O-02530-230043,10
O-02530-25,1
O-02530-26,1
O-02530-27,1
O-02530-29,1
O-02530-3,1
O-02530-30043,1
O-02530-31,1
O-02530-32,1
O-02530-34,1
O-02530-35,1
O-02530-37,1
O-02530-38,1
O-02530-39,10
O-02530-4,1
O-02530-40,1
O-02530-42,1
O-02530-43,1
O-02530-5,1
O-02530-50043,1
O-02530-6,1
O-02530-7,1
O-02530-70043,1
O-02530-8,1
O-02530-9,1
O-02530-90043,1
O-02531-6,13
O-02532-1,3
O-02533-1,1
O-02533-10,10
O-02533-11,6
O-02533-12,2
O-02533-13,4
O-02533-14,5
O-02533-15,2
O-02533-16,2
O-02533-17,2
O-02533-18,2
O-02533-19,6
O-02533-2,1
O-02533-20,5
O-02533-21,2
O-02533-22,3
O-02533-23,3
O-02533-24,5
O-02533-25,1
O-02533-26,8
O-02533-27,4
O-02533-3,1
O-02533-4,10
O-02533-5,5
O-02533-6,6
O-02533-7,2
O-02533-8,4
O-02533-9,10
O-02534-1,1
O-02535-1,60
O-02535-2,10
O-02536-1,1
O-02536-10001,1
O-02537-1,7
O-02537-10001,1
O-02538-1,1
O-02539-10009,1
O-02539-30009,1
O-02539-4,465
O-02539-50009,1
O-02539-9,368
O-02541-1,6
O-02541-10005,1
O-02541-2,6
O-02541-3,30
O-02541-4,10
O-02541-5,20
O-02543-1,1
O-02544-1,1
O-02544-10001,1
O-02544-20001,1
O-02544-30001,1
O-02544-40001,1
O-02544-50001,1
O-02544-60001,1
O-02544-70001,1
O-02545-1,3
O-02545-10008,1
O-02545-2,1
O-02545-3,2
O-02545-4,3
O-02545-5,3
O-02545-6,3
O-02545-7,3
O-02545-8,1
O-02546-1,4
O-02546-10001,1
O-02547-1,40
O-02547-20001,1
O-02548-1,1
O-02548-10007,1
O-02548-2,1
O-02548-3,1
O-02548-4,1
O-02548-5,1
O-02548-6,1
O-02548-7,1
O-02549-1,1
O-02550-1,1
O-02550-2,1
O-02552-1,1
O-02552-2,1
O-02552-3,20
O-02552-4,20
O-02552-5,1
O-02552-6,2
O-02553-1,1
O-02553-10008,-1
O-02553-2,1
O-02553-20008,-1
O-02553-3,1
O-02553-30008,-1
O-02553-4,1
O-02553-5,10
O-02553-6,6
O-02553-7,3
O-02553-8,1
O-02554-1,1
O-02554-2,3
O-02554-3,5
O-02555-1,14
O-02555-10,5
O-02555-11,1
O-02555-12,1
O-02555-2,1
O-02555-3,10
O-02555-4,10
O-02555-5,1
O-02555-6,4
O-02555-7,4
O-02555-8,2
O-02555-9,2
O-02556-1,1
O-02556-10009,-1
O-02556-2,2
O-02556-20009,-1
O-02556-3,3
O-02556-30009,-1
O-02556-4,1
O-02556-40009,-1
O-02556-5,2
O-02556-6,50
O-02556-7,1
O-02556-8,1
O-02556-9,1
O-02557-1,1
O-02557-10006,-1
O-02557-2,1
O-02557-20006,-1
O-02557-3,1
O-02557-30006,-1
O-02557-4,1
O-02557-40006,-1
O-02557-5,2
O-02557-6,1
O-02558-1,3
O-02558-10,2
O-02558-11,3
O-02558-12,3
O-02558-13,1
O-02558-14,6
O-02558-15,1
O-02558-16,4
O-02558-17,6
O-02558-18,10
O-02558-19,6
O-02558-2,2
O-02558-20,2
O-02558-21,1
O-02558-22,12
O-02558-23,2
O-02558-24,2
O-02558-25,3
O-02558-26,1
O-02558-27,2
O-02558-28,5
O-02558-3,1
O-02558-4,1
O-02558-5,5
O-02558-6,1
O-02558-7,1
O-02558-8,5
O-02558-9,10
O-02559-1,10
O-02559-2,6
O-02559-3,3
O-02559-4,3
O-02560-1,1
O-02560-10001,1
O-02561-10000,3
O-02561-20000,1
O-02561-30000,2
O-02561-40000,1
O-02561-60000,0
O-02561-70000,19
O-02561-80000,9
O-02563-1,4
O-02563-10007,1
O-02563-2,3
O-02563-3,1
O-02563-30007,1
O-02563-4,3
O-02563-5,1
O-02563-50007,1
O-02563-6,1
O-02563-7,3
O-02564-1,1
O-02565-10000,7
O-02566-1,10
O-02566-10006,1
O-02566-2,4
O-02566-3,4
O-02566-30006,1
O-02566-4,12
O-02566-5,25
O-02566-6,20
O-02567-1,1
O-02569-10000,3
O-02569-20000,1
O-02570-1,1
O-02570-10009,1
O-02570-2,40
O-02570-3,20
O-02570-30010,2
O-02570-4,30
O-02570-40010,1
O-02570-6,50
O-02570-7,80
O-02570-8,80
O-02570-9,1
O-02571-1,2
O-02571-10003,1
O-02571-2,2
O-02571-3,1
O-02572-1,1
O-02572-2,50
O-02572-3,10
O-02572-4,2
O-02574-1,1
O-02575-1,4
O-02575-10004,4
O-02575-3,12
O-02575-4,12
O-02576-1,1
O-02576-10005,1
O-02576-2,3
O-02576-30005,2
O-02576-4,6
O-02576-5,1
O-02577-1,1
