Order Number,Country,Region,Item Number,Sales Qty,Sales Amount,Order Date,Order Year,Order Qtr,Order Month,Order Week,Intercompany,Prod Segment,Product Code,Product Line,Invoice Number,Invoice Posting Date,Sales Year,Sales Qtr,Sales Month,Sales Week,Instrument Count
O-01999,China,China,A3825,0,$0,2/16/2023,2023,Q1,FEB,7,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01999,China,China,A6625,0,$0,2/16/2023,2023,Q1,FEB,7,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01999,China,China,C0731,0,$0,2/16/2023,2023,Q1,FEB,7,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01999,China,China,C0532,0,$0,2/16/2023,2023,Q1,FEB,7,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01999,China,China,C0261,0,$0,2/16/2023,2023,Q1,FEB,7,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01999,China,China,C1561,0,$0,2/16/2023,2023,Q1,FEB,7,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01999,China,China,C2625,0,$0,2/16/2023,2023,Q1,FEB,7,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01999,China,China,C2125,0,$0,2/16/2023,2023,Q1,FEB,7,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01999,China,China,C2325,0,$0,2/16/2023,2023,Q1,FEB,7,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01999,China,China,C0161,0,$0,2/16/2023,2023,Q1,FEB,7,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01999,China,China,C0132,0,$0,2/16/2023,2023,Q1,FEB,7,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02949,China,China,A8053,0,$0,3/18/2024,2024,Q1,MAR,12,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02949,China,China,C0317,0,$0,3/18/2024,2024,Q1,MAR,12,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02949,China,China,A2116,0,$0,3/18/2024,2024,Q1,MAR,12,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02949,China,China,A5225,0,$0,3/18/2024,2024,Q1,MAR,12,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02949,China,China,A4027,0,$0,3/18/2024,2024,Q1,MAR,12,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02949,China,China,A4627,0,$0,3/18/2024,2024,Q1,MAR,12,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02949,China,China,A4927,0,$0,3/18/2024,2024,Q1,MAR,12,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02949,China,China,C0261,0,$0,3/18/2024,2024,Q1,MAR,12,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02949,China,China,C0361,0,$0,3/18/2024,2024,Q1,MAR,12,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02949,China,China,C0116,0,$0,3/18/2024,2024,Q1,MAR,12,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02949,China,China,C0761,0,$0,3/18/2024,2024,Q1,MAR,12,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07692,South Korea,ROW,A1722,0,$0,8/19/2022,2022,Q3,AUG,33,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07692,South Korea,ROW,A2622,0,$0,8/19/2022,2022,Q3,AUG,33,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07692,South Korea,ROW,A6540,0,$0,8/19/2022,2022,Q3,AUG,33,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07692,South Korea,ROW,A2255,0,$0,8/19/2022,2022,Q3,AUG,33,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07692,South Korea,ROW,A2362,0,$0,8/19/2022,2022,Q3,AUG,33,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07692,South Korea,ROW,B0625,0,$0,8/19/2022,2022,Q3,AUG,33,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07692,South Korea,ROW,B2525,0,$0,8/19/2022,2022,Q3,AUG,33,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07692,South Korea,ROW,C2017,0,$0,8/19/2022,2022,Q3,AUG,33,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07692,South Korea,ROW,C1334,0,$0,8/19/2022,2022,Q3,AUG,33,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07692,South Korea,ROW,C0517,0,$0,8/19/2022,2022,Q3,AUG,33,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07692,South Korea,ROW,C0060,0,$0,8/19/2022,2022,Q3,AUG,33,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07692,South Korea,ROW,C2317,0,$0,8/19/2022,2022,Q3,AUG,33,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07692,South Korea,ROW,C1817,0,$0,8/19/2022,2022,Q3,AUG,33,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07692,South Korea,ROW,C0734,0,$0,8/19/2022,2022,Q3,AUG,33,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07692,South Korea,ROW,C0060,0,$0,8/19/2022,2022,Q3,AUG,33,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-00096,India,ROW,A4639,0,$0,9/27/2022,2022,Q3,SEP,39,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01095,USA,N. America,C7825,0,$0,1/10/2023,2023,Q1,JAN,2,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01095,USA,N. America,C0009,0,$0,1/10/2023,2023,Q1,JAN,2,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01095,USA,N. America,C0109,0,$0,1/10/2023,2023,Q1,JAN,2,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01095,USA,N. America,C0009,0,$0,1/10/2023,2023,Q1,JAN,2,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01095,USA,N. America,A2209,0,$0,1/10/2023,2023,Q1,JAN,2,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01095,USA,N. America,C5025,0,$0,1/10/2023,2023,Q1,JAN,2,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02599,Germany,Europe,A0609,0,$0,3/10/2023,2023,Q1,MAR,10,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02599,Germany,Europe,C0009,0,$0,3/10/2023,2023,Q1,MAR,10,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02599,Germany,Europe,C0009,0,$0,3/10/2023,2023,Q1,MAR,10,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02599,Germany,Europe,C0109,0,$0,3/10/2023,2023,Q1,MAR,10,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02599,Germany,Europe,C7825,0,$0,3/10/2023,2023,Q1,MAR,10,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02599,Germany,Europe,C0009,0,$0,3/10/2023,2023,Q1,MAR,10,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02599,Germany,Europe,C5025,0,$0,3/10/2023,2023,Q1,MAR,10,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-09298,Great Britain,Europe,B0234,0,$0,12/19/2023,2023,Q4,DEC,51,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-09895,France,Europe,C0355,0,$0,1/22/2024,2024,Q1,JAN,4,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-09895,France,Europe,C1360,0,$0,1/22/2024,2024,Q1,JAN,4,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-09895,France,Europe,C0933,0,$0,1/22/2024,2024,Q1,JAN,4,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-09895,France,Europe,C9033,0,$0,1/22/2024,2024,Q1,JAN,4,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02134,USA,N. America,B0034,0,$0,2/14/2024,2024,Q1,FEB,7,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02134,USA,N. America,C0009,0,$0,2/14/2024,2024,Q1,FEB,7,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02134,USA,N. America,C0009,0,$0,2/14/2024,2024,Q1,FEB,7,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02134,USA,N. America,A2209,0,$0,2/14/2024,2024,Q1,FEB,7,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02474,France,Europe,C0009,0,$0,2/28/2024,2024,Q1,FEB,9,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02592,Spain,Europe,C0534,0,$0,3/4/2024,2024,Q1,MAR,10,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02592,Spain,Europe,C9425,0,$0,3/4/2024,2024,Q1,MAR,10,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02592,Spain,Europe,C9033,0,$0,3/4/2024,2024,Q1,MAR,10,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-03239,Italy,Europe,A5440,0,$0,3/27/2024,2024,Q1,MAR,13,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-03239,Italy,Europe,C0417,0,$0,3/27/2024,2024,Q1,MAR,13,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-03239,Italy,Europe,C0534,0,$0,3/27/2024,2024,Q1,MAR,13,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-04873,India,ROW,A7332,0,$0,6/4/2024,2024,Q2,JUN,23,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-04873,India,ROW,C9425,0,$0,6/4/2024,2024,Q2,JUN,23,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-04873,India,ROW,C8925,0,$0,6/4/2024,2024,Q2,JUN,23,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-04873,India,ROW,A7332,0,$0,6/4/2024,2024,Q2,JUN,23,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-04873,India,ROW,A4639,0,$0,6/4/2024,2024,Q2,JUN,23,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-04873,India,ROW,C1234,0,$0,6/4/2024,2024,Q2,JUN,23,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-05551,USA,N. America,C4025,0,$0,6/27/2024,2024,Q2,JUN,26,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06907,Poland,Europe,C0732,0,$0,8/27/2024,2024,Q3,AUG,35,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06907,Poland,Europe,C0025,0,$0,8/27/2024,2024,Q3,AUG,35,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06907,Poland,Europe,C0217,0,$0,8/27/2024,2024,Q3,AUG,35,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06990,South Korea,ROW,B0160,0,$0,8/30/2024,2024,Q3,AUG,35,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06990,South Korea,ROW,B0560,0,$0,8/30/2024,2024,Q3,AUG,35,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07044,France,Europe,C9033,0,$0,9/4/2024,2024,Q3,SEP,36,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07044,France,Europe,A4127,0,$0,9/4/2024,2024,Q3,SEP,36,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07044,France,Europe,A0625,0,$0,9/4/2024,2024,Q3,SEP,36,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07044,France,Europe,A3922,0,$0,9/4/2024,2024,Q3,SEP,36,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07044,France,Europe,A0562,0,$0,9/4/2024,2024,Q3,SEP,36,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07091,Japan,ROW,A4127,0,$0,9/5/2024,2024,Q3,SEP,36,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07166,Netherlands,Europe,B5160,0,$0,9/9/2024,2024,Q3,SEP,37,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07270,Italy,Europe,C8925,0,$0,9/11/2024,2024,Q3,SEP,37,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07540,Indonesia,ROW,A4822,0,$0,9/23/2024,2024,Q3,SEP,39,Not IC,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07816,Netherlands,Europe,B1560,0,$0,10/2/2024,2024,Q4,OCT,40,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07871,Netherlands,Europe,C9033,0,$0,10/3/2024,2024,Q4,OCT,40,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07871,Netherlands,Europe,C9033,0,$0,10/3/2024,2024,Q4,OCT,40,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07871,Netherlands,Europe,C9033,0,$0,10/3/2024,2024,Q4,OCT,40,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07979,Austria,Europe,A4639,0,$0,10/9/2024,2024,Q4,OCT,41,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07979,Austria,Europe,C8925,0,$0,10/9/2024,2024,Q4,OCT,41,Intercompany,Service,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-00081,Spain,Europe,A0047,0,$0,9/21/2022,2022,Q3,SEP,38,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-00302,USA,N. America,X1430,0,$0,11/28/2022,2022,Q4,NOV,48,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02487,USA,N. America,C0261,0,$0,1/13/2022,2022,Q1,JAN,2,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02487,USA,N. America,C0261,0,$0,1/13/2022,2022,Q1,JAN,2,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02915,USA,N. America,C0161,0,$0,2/8/2022,2022,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02915,USA,N. America,A4426,0,$0,2/8/2022,2022,Q1,FEB,6,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06180,USA,N. America,A0716,0,$0,6/21/2022,2022,Q2,JUN,25,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06180,USA,N. America,C0116,0,$0,6/21/2022,2022,Q2,JUN,25,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07692,South Korea,ROW,A3322,0,$0,8/19/2022,2022,Q3,AUG,33,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07692,South Korea,ROW,A4326,0,$0,8/19/2022,2022,Q3,AUG,33,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07692,South Korea,ROW,A6432,0,$0,8/19/2022,2022,Q3,AUG,33,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07692,South Korea,ROW,B4717,0,$0,8/19/2022,2022,Q3,AUG,33,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07692,South Korea,ROW,C5025,0,$0,8/19/2022,2022,Q3,AUG,33,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07692,South Korea,ROW,C4625,0,$0,8/19/2022,2022,Q3,AUG,33,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07692,South Korea,ROW,C2125,0,$0,8/19/2022,2022,Q3,AUG,33,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07692,South Korea,ROW,C0261,0,$0,8/19/2022,2022,Q3,AUG,33,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07692,South Korea,ROW,C6425,0,$0,8/19/2022,2022,Q3,AUG,33,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07692,South Korea,ROW,C6525,0,$0,8/19/2022,2022,Q3,AUG,33,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07692,South Korea,ROW,C0761,0,$0,8/19/2022,2022,Q3,AUG,33,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07692,South Korea,ROW,C1361,0,$0,8/19/2022,2022,Q3,AUG,33,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07692,South Korea,ROW,C1461,0,$0,8/19/2022,2022,Q3,AUG,33,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07692,South Korea,ROW,C0361,0,$0,8/19/2022,2022,Q3,AUG,33,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07692,South Korea,ROW,X9351,0,$0,8/19/2022,2022,Q3,AUG,33,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07692,South Korea,ROW,X0873,0,$0,8/19/2022,2022,Q3,AUG,33,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-07692,South Korea,ROW,X7676,0,$0,8/19/2022,2022,Q3,AUG,33,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01095,USA,N. America,C1009,0,$0,1/10/2023,2023,Q1,JAN,2,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01095,USA,N. America,C0117,0,$0,1/10/2023,2023,Q1,JAN,2,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01095,USA,N. America,C0117,0,$0,1/10/2023,2023,Q1,JAN,2,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01095,USA,N. America,C0117,0,$0,1/10/2023,2023,Q1,JAN,2,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01095,USA,N. America,A2309,0,$0,1/10/2023,2023,Q1,JAN,2,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01095,USA,N. America,B0234,0,$0,1/10/2023,2023,Q1,JAN,2,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01095,USA,N. America,B0334,0,$0,1/10/2023,2023,Q1,JAN,2,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-01095,USA,N. America,B0434,0,$0,1/10/2023,2023,Q1,JAN,2,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02599,Germany,Europe,A2209,0,$0,3/10/2023,2023,Q1,MAR,10,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02599,Germany,Europe,A0109,0,$0,3/10/2023,2023,Q1,MAR,10,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02599,Germany,Europe,A0809,0,$0,3/10/2023,2023,Q1,MAR,10,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02599,Germany,Europe,A2309,0,$0,3/10/2023,2023,Q1,MAR,10,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02599,Germany,Europe,A0154,0,$0,3/10/2023,2023,Q1,MAR,10,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02599,Germany,Europe,A5825,0,$0,3/10/2023,2023,Q1,MAR,10,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02599,Germany,Europe,A3954,0,$0,3/10/2023,2023,Q1,MAR,10,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02599,Germany,Europe,C0109,0,$0,3/10/2023,2023,Q1,MAR,10,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02599,Germany,Europe,C0809,0,$0,3/10/2023,2023,Q1,MAR,10,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-02599,Germany,Europe,A0509,0,$0,3/10/2023,2023,Q1,MAR,10,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-03442,USA,N. America,A4016,0,$0,4/14/2023,2023,Q2,APR,15,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-03442,USA,N. America,A4016,0,$0,4/14/2023,2023,Q2,APR,15,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-03442,USA,N. America,A4016,0,$0,4/14/2023,2023,Q2,APR,15,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-03442,USA,N. America,A4016,0,$0,4/14/2023,2023,Q2,APR,15,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-03442,USA,N. America,A4016,0,$0,4/14/2023,2023,Q2,APR,15,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-03442,USA,N. America,A4016,0,$0,4/14/2023,2023,Q2,APR,15,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-03442,USA,N. America,A4016,0,$0,4/14/2023,2023,Q2,APR,15,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06137,Netherlands,Europe,A4127,0,$0,8/9/2023,2023,Q3,AUG,32,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06137,Netherlands,Europe,C1925,0,$0,8/9/2023,2023,Q3,AUG,32,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06137,Netherlands,Europe,C1725,0,$0,8/9/2023,2023,Q3,AUG,32,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06137,Netherlands,Europe,C1625,0,$0,8/9/2023,2023,Q3,AUG,32,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06137,Netherlands,Europe,C0261,0,$0,8/9/2023,2023,Q3,AUG,32,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06137,Netherlands,Europe,C2525,0,$0,8/9/2023,2023,Q3,AUG,32,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06137,Netherlands,Europe,C2525,0,$0,8/9/2023,2023,Q3,AUG,32,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06137,Netherlands,Europe,C2625,0,$0,8/9/2023,2023,Q3,AUG,32,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06137,Netherlands,Europe,C2625,0,$0,8/9/2023,2023,Q3,AUG,32,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06137,Netherlands,Europe,C1825,0,$0,8/9/2023,2023,Q3,AUG,32,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06396,Sweden,Europe,B0125,0,$0,8/22/2023,2023,Q3,AUG,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06396,Sweden,Europe,B0125,0,$0,8/22/2023,2023,Q3,AUG,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06396,Sweden,Europe,A6625,0,$0,8/22/2023,2023,Q3,AUG,34,Not IC,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06380,South Korea,ROW,C0361,0,$0,8/22/2023,2023,Q3,AUG,34,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06380,South Korea,ROW,B0225,0,$0,8/22/2023,2023,Q3,AUG,34,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06380,South Korea,ROW,A6625,0,$0,8/22/2023,2023,Q3,AUG,34,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06380,South Korea,ROW,C1225,0,$0,8/22/2023,2023,Q3,AUG,34,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06380,South Korea,ROW,C2525,0,$0,8/22/2023,2023,Q3,AUG,34,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06380,South Korea,ROW,C0625,0,$0,8/22/2023,2023,Q3,AUG,34,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
O-06380,South Korea,ROW,C1361,0,$0,8/22/2023,2023,Q3,AUG,34,Intercompany,SolaCorp,SolaCorp Parts/Accessories,Parts/Accessories,,,,,,,0
